Molecule ChEMBL ID,AlogP,Smiles
CHEMBL1319368,4.68,Cc1nc2ccc(NC(=O)c3ccc(S(=O)(=O)N(C)c4ccccc4)cc3)cc2s1
CHEMBL1497697,4.22,Cc1ccc2c(c1)C1CN(C)CCC1N2Sc1ccccc1[N+](=O)[O-]
CHEMBL1319246,1.93,Cc1ccc(CN2CCNC(=O)C2CC(=O)N(C)C(C2CC2)C2CC2)o1
CHEMBL3194226,2.81,Cc1cc(/C=N/N2CCN(C)CC2)c(C)n1-c1ccccc1F
CHEMBL1604886,4.06,Cc1ccc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)cc1C
CHEMBL3214350,3.32,Cc1ccc(S(=O)(=O)Nc2nc(C)c(C(=O)N/N=C/c3ccccc3)s2)cc1
CHEMBL1972470,4.93,C=CCOc1c(OC)cc(/C=N/Nc2cccc(C(=O)O)c2)c(Br)c1Br
CHEMBL1590335,1.54,COc1cccc(N2CCN(C(=O)CCc3c(C)nc4c(c3C)c(=O)n(C)c(=O)n4C)CC2)c1
CHEMBL1329848,-0.06,NC(=O)C1CCN(/C=C2\C(=O)NC(=O)N(Cc3ccco3)C2=O)CC1
CHEMBL1329849,3.72,CCC(=O)NC(=S)Nc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)cc1
CHEMBL1369845,4.72,Cc1cc2cc(CN(Cc3ccc4c(c3)OCO4)C(=O)c3ccco3)c(O)nc2cc1C
CHEMBL1419324,5.13,Cc1c(N=N/C(C(=O)Nc2ccccc2)=C(/O)c2ccccc2)c(=O)n(-c2ccccc2)n1C
CHEMBL1329953,2.74,O=C(OCC(=O)N1CCN(c2ccccc2)CC1)c1ccc2ccccc2n1
CHEMBL1516834,3.99,Cc1ccccc1Nc1cc2ccccc2c(O)n1
CHEMBL1419327,5.02,OC1=C2C(=Nc3nc(O)nc(O)c3C2c2cn(-c3ccccc3)nc2-c2cccs2)CCC1
CHEMBL1594660,2.57,CCOC(=O)c1ccc(NC(S)=NCCCN2CCCC2=O)cc1
CHEMBL1514543,4.26,Cc1nn(C(C)C(=O)Nc2cccc(F)c2)c(=O)c2c1sc1ccccc12
CHEMBL34095,4.04,C=CCN1CCc2c(cc(O)c(O)c2Br)[C@@H](c2ccccc2)C1
CHEMBL1319382,3.29,C=CCN(CC=C)C(=O)Nc1ccc(OCC)cc1
CHEMBL1300017,3.54,Cc1cc(NC(=O)CS(=O)(=O)c2cn(Cc3cccc(F)c3)c3ccccc23)no1
CHEMBL1379592,1.8,O=C1OC(c2ccccc2)=C/C1=C\N1CCOCC1
CHEMBL1369932,3.13,CC[n+]1c(C)sc2c(C)cc(C)cc21.[I-]
CHEMBL1394570,3.95,Cc1ccc(OC(=O)c2cc(-c3ccc4c(c3)OCCO4)on2)c(C)c1
CHEMBL1399164,4.41,CC(C)N1C(=O)S/C(=C/c2ccccc2OCc2ccc(C(=O)O)cc2)C1=O
CHEMBL3211418,0.81,COc1cc(/C=N\NC(=O)CNC(=O)C2COc3ccccc3O2)ccc1O
CHEMBL1438663,2.55,Cn1c(=O)n(CCc2ccccc2)c(=O)c2c1nc1n2CCCN1Cc1ccccc1
CHEMBL1438295,4.01,CCOC(=O)c1sc(=S)n(C)c1NC(=O)c1cccc(Br)c1
CHEMBL3199162,3.82,Sc1nnc(-c2ccccn2)n1/N=C/c1ccc(Cl)c(Cl)c1
CHEMBL1537405,1.16,Cc1ccc2nc(O)c(C=C3C(=O)NC(=S)NC3=O)cc2c1
CHEMBL3189876,2.52,C/C(CC(=O)Nc1ccccn1)=N\NC(=O)c1ccc(C)cc1
CHEMBL1555894,3.19,O=C1/C(=C/c2ccccn2)SC(=S)N1c1ccc(O)cc1
CHEMBL1356884,5.25,Cc1c(C(=O)NCc2ccc(N(C)C)cc2)oc2c1-c1nn(Cc3cccc(Cl)c3)cc1CC2
CHEMBL1340002,2.09,COc1ccc(CCNc2c([N+](=O)[O-])nn(-c3ccccc3)[n+]2[O-])cc1OC
CHEMBL3198143,3.55,COC(=O)N/N=C/c1sc(N2CCCCC2)nc1-c1cccs1
CHEMBL1332857,3.37,COc1ccc(N(C)C(=O)Nc2ccc3nsnc3c2)cc1
CHEMBL1463433,1.1,NNc1ncnc2c1cnn2-c1ccccc1
CHEMBL1401038,0.89,COCC(=O)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL1592979,4.34,O=C(NCCSc1c[nH]c2ccccc12)c1ccc(Cl)cc1
CHEMBL1321277,3.73,COc1ccc(C(=O)Nc2cc(-c3nn4c(C)nnc4s3)ccc2C)cc1
CHEMBL1500367,1.81,COc1ccc(N2CCN(c3ncccn3)CC2)cc1
CHEMBL1372836,3.57,CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(F)cc3)cc2)s1
CHEMBL1539525,5.23,CCCCn1c(O)c(N=NC(=O)c2ccncc2)c2cc(Br)ccc21
CHEMBL1545715,4.78,CCOc1ccc2cc(/C=C/C(=O)c3ccco3)c(Cl)nc2c1
CHEMBL1302557,2.28,O=C(Nc1ccc(N2CCOCC2)c([N+](=O)[O-])c1)c1ccco1
CHEMBL1598108,3.2,CCOC(=O)c1ccc(NCc2ccc3c(c2)OCO3)cc1
CHEMBL1375436,5.03,C=CCn1c(SCC(=O)c2cc(C)n(Cc3cccs3)c2C)nnc1-c1ccncc1
CHEMBL210276,2.87,O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12
CHEMBL1562355,3.21,Cn1c(C(=O)NCCCN2CCc3ccccc3C2)cc2c(=O)n(C)c3ccccc3c21
CHEMBL1401082,3.47,Cc1ccc(C(=O)N/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)OCN2C(=O)c3ccccc3C2=O)cc1
CHEMBL1309432,6.57,O=C(N=Nc1c(O)[nH]c2ccc([N+](=O)[O-])cc12)c1cc(-c2ccccc2Cl)nc2ccccc12
CHEMBL1467159,3.33,Cc1ccc(OCc2nc(-c3cccnc3)no2)cc1C
CHEMBL1349535,5.62,CC1(C)c2ssc(=S)c2-c2ccccc2N1C(=O)CSC1=NCCS1
CHEMBL1507214,3.35,Nc1ccc2nc3c(c(Cl)c2c1)CCCC3
CHEMBL1574226,2.34,COc1cccc(CNC(=O)c2cnn3c(O)c(Cl)c(C)nc23)c1
CHEMBL3199205,2.55,Cc1ccc(/C=N/N2CCN(c3ccccn3)CC2)cc1
CHEMBL1539471,5.24,CCCCCCC#Cc1ccc2c(c1)COc1c3ccccc3nn1-2
CHEMBL1410734,4.6,O=C(CSc1nc2cc([N+](=O)[O-])ccc2[nH]1)c1ccc2ccccc2c1
CHEMBL1542362,4.39,COc1ccc(C(=O)c2oc3ccc(Br)cc3c2NC(C)=O)cc1
CHEMBL1351113,1.9,COC(=O)c1ccccc1N=Nc1c(O)n[nH]c1N
CHEMBL1355620,6.2,Cc1c(NC(=O)c2ccc(N3CCC(C)CC3)c([N+](=O)[O-])c2)cccc1-c1nc2ccccc2o1
CHEMBL1494440,3.96,CCc1ccc(NC(=O)Cn2c(SC)nc3ccccc32)cc1
CHEMBL1411996,2.81,Cc1csc(NC(=O)CSc2nnc(-c3ccc(Cl)cc3)n2N)n1
CHEMBL1577221,3.59,CCOC(=O)c1ccc(NC(=O)CCc2ccc(CC)o2)cc1
CHEMBL1554698,5.34,CCOC(=O)c1ccc(N2C(=O)Cc3cc(OCC)c(OCC)cc3C2c2ccccc2)cc1
CHEMBL1584610,3.37,COc1ccc2[nH]c(SCc3nc(N)nc(Nc4ccccc4)n3)nc2c1
CHEMBL1370458,4.61,COc1cc(CNc2ccc3[nH]c(O)nc3c2)ccc1OCc1ccccc1F
CHEMBL1372374,2.23,COc1ccccc1NC(=O)c1ccc2c(c1)nnn2C
CHEMBL1574419,5.64,CCCCCCOc1ccc(/C=C/C(=O)Nc2sc3c(c2C(=O)OC)CCC3)cc1OC
CHEMBL1562171,4.08,CCCC(c1nnnn1CC(=O)OCC)N(Cc1cc2ccc(C)cc2nc1O)C1CCCC1
CHEMBL1378385,3.09,Nc1nc(CCl)nc(Nc2cccc3ccccc23)n1
CHEMBL1411955,2.68,COC/C=C/C1=CC2=CC(=O)C(C)(OC(=O)c3cnc4ccccc4n3)C(=O)C2=CN1CCCCO
CHEMBL1349045,3.13,Cc1ccc(C)n1-c1ccc(-c2ccnc(N)n2)cc1
CHEMBL1355129,4.08,COC(=O)c1ccc(NC(=O)CSc2nnc3c4ccccc4n(C(C)C)c3n2)cc1
CHEMBL1416160,4.86,COc1cc(C)ccc1OCCOCCOc1c(C)cc(C)cc1Br
CHEMBL1517462,1.7,CC(C)(C)n1ncc2c(=O)n(CC(=O)N3CCN(c4ccccc4)CC3)cnc21
CHEMBL3207854,3.62,CC(=C1C(=O)c2ccccc2C1=O)N1CCN(CC/N=C(\C)C2=C(O)CC(C)(C)CC2=O)CC1
CHEMBL1308572,1.92,Cc1nn(CC(=O)Nc2ccc(C#N)cc2)c(C)c1[N+](=O)[O-]
CHEMBL1966872,3.2,COC(=O)c1cc(=O)n(-c2ccc(F)cc2)/c(=N/c2ccc(F)cc2)s1
CHEMBL1464530,4.43,Fc1ccc(-c2nc3nc4ccccc4nc3n2Cc2ccco2)cc1
CHEMBL1425583,3.71,O=c1cc2c(nn1Cc1ccccc1Cl)-c1ccccc1CC2
CHEMBL1552794,1.5,Cc1nc2ccccc2oc1=O
CHEMBL1415862,5.18,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl
CHEMBL1610972,2.87,CC(C)(C)c1ccc(C(=O)/C=C2\NC(=O)CS2)cc1
CHEMBL1434806,3.05,C[C@H]1C(c2ccc(F)cc2)=NN(c2ccccc2)[C@@H]1CO
CHEMBL1499476,2.91,CC(NC(=O)CSc1nc2c(cc1C#N)CN(C)CC2)c1ccccc1
CHEMBL1346840,3.06,O=C1CCC2c3ccc4ccccc4c3CCN12
CHEMBL1488753,0.72,CCN1CCN(C(=O)C(N)Cc2ccccc2)CC1
CHEMBL1420316,2.92,O=C(CSc1nccc(O)n1)c1ccccc1Br
CHEMBL1421209,4.84,O=C(Cc1ccc(Cl)cc1)Nc1ccc(NC(=O)c2cccs2)cc1
CHEMBL1358076,3.27,COc1ccc(-c2nc(C[S+]([O-])CC(=O)NCCc3ccccc3)c(C)o2)cc1OC
CHEMBL1582315,3.83,COc1cccc(-c2ccc(SCC(=O)N3CCc4ccccc43)nn2)c1
CHEMBL1606823,0.93,O=C1NC(=O)N(Cc2ccc(F)cc2)C(=O)/C1=C/NNC(=O)c1ccccc1O
CHEMBL3208071,2.86,COc1ccc(/C=N/NC(=O)Nc2ccc3nsnc3c2)c(OC)c1
CHEMBL1400376,4.81,Cc1ccc(-c2cc3ccccc3nc2N2CCCC2)cc1
CHEMBL1346056,5.24,Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1
CHEMBL1308316,3.04,O=C1CCC(=O)N1c1ccc(NCCc2cccc(F)c2)c([N+](=O)[O-])c1
CHEMBL1610831,4.11,O=C(/C=C/c1ccccc1)CC(O)(c1ccccc1)C(F)(F)F
CHEMBL1304819,3.81,COc1ccc(/C=C2\N=C(SC)N(c3ccccc3OC)C2=O)cc1
CHEMBL1467072,2.93,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)CC(C)(C)C)c1
CHEMBL1010,-0.62,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+]
CHEMBL1361112,4.0,CN1CCc2nc(SCc3ccccc3Br)c(C#N)cc2C1
CHEMBL1490651,5.64,CSc1ccc(C(=O)Nc2ccc(-c3nc4ccccc4s3)c(O)c2)cc1
CHEMBL1610198,1.43,CC(C)(CO)N=C(S)NCc1ccco1
CHEMBL1466946,3.31,CCC(=O)Nc1ccc(N2CCN(C(=O)c3ccccc3C)CC2)cc1
CHEMBL1538474,2.41,O=C1NC(=S)N(C2CC2)C(=O)/C1=C/Nc1cccc(C(F)(F)F)c1
CHEMBL1547934,3.36,Cc1cccc(CC2SC(N3CCN(c4ccccc4)CC3)=NC2=O)c1
CHEMBL1485476,2.67,CC(C)Oc1ccc(CNC(=O)Cn2nc(N3CCN(c4ccccc4)CC3)ccc2=O)cc1
CHEMBL1364849,2.38,CCCn1c(O)c(C#N)c(C)c(CN2CCCC(C)C2)c1=O
CHEMBL1561100,4.9,CCCCCn1c(CCCNC(=O)c2cccc(C)c2)nc2ccccc21
CHEMBL1538854,3.55,Nc1cccc(-c2nc3ccccc3s2)c1
CHEMBL3207956,3.8,C/C(=N\NC(=O)c1nn(C)c(C)c1Br)c1cccc(NC(=O)c2ccoc2C)c1
CHEMBL1606732,4.18,COc1ccc(N2C(=O)C(O)=C(C(=O)c3ccc(C)cc3)C2c2cccnc2)cc1
CHEMBL1325494,3.13,Cl.O=C(CCN1CCc2ccccc2CC1)c1ccc2c(c1)OCCO2
CHEMBL3191238,4.23,CC(=O)Nc1sc(N/N=C/c2ccc(O)cc2)nc1-c1ccc(C)cc1
CHEMBL1337187,3.08,Cc1ccc(C(=N)NOC(=O)/C=C/c2ccccc2)cc1
CHEMBL1317989,2.93,O=C(COCc1cc(-c2ccc3c(c2)OCO3)on1)Nc1cccc(O)c1
CHEMBL1599692,4.14,CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)sc2nc(-c4ccc(OC)cc4)cn23)CC1
CHEMBL1483550,3.52,Cc1cc([N+](=O)[O-])ccc1NCc1ccccc1
CHEMBL1387014,4.24,CCOC(=O)c1ccccc1NC(=O)CSc1nnc(Cc2cccn2C)n1-c1ccc(F)cc1
CHEMBL3145021,2.87,Cc1[nH]n(C)c(=O)c1C(=O)c1c(-c2ccccc2Cl)noc1C
CHEMBL1984298,4.28,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2ccc(Cl)cc2Cl)s1
CHEMBL1426469,3.46,COCCCn1c(N)c(C(=O)Nc2ccccc2)c2nc3ccccc3nc21
CHEMBL1505474,5.48,C=C(C(=O)c1ccccc1)C(CC(=O)c1ccccc1)c1ccccc1
CHEMBL3193011,2.06,COc1ccc(/C=N/Nc2cc(N(C)C)nc(N(C)C)n2)cc1
CHEMBL1480157,3.47,CCOC(=O)C1=C(C)N(CC(C)C)C(=O)/C1=C\c1cccs1
CHEMBL1514956,2.88,CCOC(=O)c1cccc(NC(=O)c2ccc3c(c2)nnn3CC)c1
CHEMBL1561456,2.78,CC(C)c1cc(C(=O)Nc2ccc3c(c2)OCO3)no1
CHEMBL1334310,5.04,COc1ccc(-n2c(C)cc(C(=O)CSc3ccc(NC(C)=O)cc3)c2C)cc1
CHEMBL1374226,5.08,CCOC(=O)c1c(-c2ccc(-c3ccccc3)cc2)csc1NC(=O)C1C2CCC(O2)C1C(=O)O
CHEMBL3192348,2.68,Cc1[nH]c2ccccc2c1/C=N/NC(=S)NC(C)C
CHEMBL1405473,3.01,CC12CN3CC(C)(CN(C1)C3c1ccc(Cl)cc1Cl)C2O
CHEMBL1458848,3.26,COC(=O)c1ccc(NC(=O)Nc2cccc(F)c2)cc1
CHEMBL1537502,4.7,COc1ccc(C(=O)Nc2ccc(Cc3ccncc3)cc2)cc1Br
CHEMBL1340565,3.37,O=C(NNC(=O)c1ccc(Br)o1)c1ccc(NC(=O)c2ccccc2)cc1
CHEMBL1526324,3.84,CCOc1ccc2nc(Nc3nc(O)cc(CSc4nnnn4-c4ccccc4)n3)nc(C)c2c1
CHEMBL3189480,1.76,O=C(O)c1ccc(/C=N\Nc2ccc(S(=O)(=O)N3CCOCC3)cc2[N+](=O)[O-])cc1
CHEMBL1609035,4.04,COc1ccc(C(CCN2CCCC2)c2c(O)cc(OC)cc2OC)cc1
CHEMBL3189616,3.27,CCCCn1/c(=N\C(=O)c2ccco2)c(C(=O)OCC)cc2c(=O)n3cccc(C)c3nc21
CHEMBL1404620,3.4,COc1cc(/C=C/c2nc(O)nc(O)c2[N+](=O)[O-])ccc1OCCC(C)C
CHEMBL3208451,2.8,CNC(=S)N/N=C(\C)c1ccc(C(C)(C)C)cc1
CHEMBL1579333,1.97,CC(C)N1CCc2c(sc(N)c2C#N)C1
CHEMBL1322010,1.73,CCN(CC)S(=O)(=O)c1nnc(NC(=O)COc2ccccc2F)s1
CHEMBL1537507,3.44,COc1ccc(-c2nnc3sc(COc4ccccc4)nn23)cc1
CHEMBL1537514,3.94,Cc1cc(C)c2cc(C)c3nnc(SCC(=O)NCc4ccc5c(c4)OCO5)n3c2c1
CHEMBL1505174,4.19,Cc1nn(-c2ccccc2)cc1C(S)=Nc1ccccc1
CHEMBL1553540,3.99,CCc1nn2c(=O)cc(COc3ccc(/C=C(\C#N)C(=O)Nc4ccc(F)cc4)cc3OC)nc2s1
CHEMBL1441819,6.76,Cn1c(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)nc2cc([N+](=O)[O-])ccc21.[I-]
CHEMBL1410290,3.07,COC(=O)c1ccc2c(O)nc(CN3c4ccccc4CC3C)nc2c1
CHEMBL1528253,2.11,COC(=O)c1[nH]c(C)c(C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)C2c2ccccn2)c1C
CHEMBL1356831,5.17,CCOc1ccc2nc(N3CCCC(C(=O)Nc4c(C)cccc4C)C3)sc2c1
CHEMBL1537537,2.35,CCCc1cc(C(N)=O)c(NC(=O)c2cc(C)on2)s1
CHEMBL3190207,2.08,Cc1ccc(C(=O)N/N=C/c2ccc3c(c2)OCO3)o1
CHEMBL1455170,3.21,COC(=O)C1=C(O)/C(=C\c2ccc(CNS(=O)(=O)c3ccc(Cl)cc3)o2)N=C1C
CHEMBL3190254,3.76,COc1cc(O)oc1/C=N/c1ccc(C(F)(F)F)cc1
CHEMBL41092,2.18,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
CHEMBL1303606,3.16,O=C(CSc1ccc(-c2cccc([N+](=O)[O-])c2)nn1)N1CCCCC1
CHEMBL1306762,4.01,O=C(OCc1nnc(-c2ccc(Br)cc2)o1)c1cncc(Br)c1
CHEMBL3193138,1.72,O=C(COc1cccc([N+](=O)[O-])c1)N/N=C/c1ccco1
CHEMBL1582351,3.17,O=C(Nc1ccc(N2CCOCC2)cc1)Nc1ccc2nsnc2c1
CHEMBL1381058,2.35,COc1ccc(C(=O)Nc2nc(C)cc(C)n2)cc1
CHEMBL240963,1.51,O=C1C=C(O)C(=O)c2ccccc21
CHEMBL1998627,1.08,CCO/N=C(/c1nonc1N)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL1396829,5.2,CCc1cc2c(nc1CC)CCN(CC/C(C)=N/O[C@@H](C)CN1CCCc3nc(C)c(C)cc31)C2
CHEMBL1610332,5.65,O=C(Nc1cccc(NC(=O)c2sc3ccccc3c2Cl)c1)c1ccco1
CHEMBL1595396,2.78,COc1ccc(N2CC(C(=O)OCC(=O)c3ccc(C)cc3)CC2=O)cc1
CHEMBL1551625,4.2,O=C(COc1ccccc1)NCCc1csc(-c2ccc(Cl)cc2)n1
CHEMBL1576960,4.08,Cc1ccc(C)c(NC(=O)CSc2nnc(-c3ccccc3)o2)c1
CHEMBL1305256,4.58,Cc1ccc(/C=C/C(=O)NC(=S)Nc2ccccc2C(=O)NC2CCCCC2)cc1
CHEMBL1528749,3.34,CC(=O)N1CCN(c2ccc(NCc3ccc(C)s3)cc2)CC1.Cl
CHEMBL3194571,5.1,CC12CCC(C/C1=N\NC1=NC(=O)/C(=C\c3ccc(Cl)cc3)S1)C2(C)C
CHEMBL1367907,5.9,CCCCC1=CC2=C(c3ccco3)C(=O)C(C)(OC(=O)c3ccc(OC)cc3)C(=O)C2=CN1CCCOC(C)C
CHEMBL1556767,2.82,C[C@H](NC(=O)c1[nH]cnc1C(=O)NCc1ccc(CNC(=O)OC(C)(C)C)cc1)C(=O)OC(C)(C)C
CHEMBL1317576,2.72,Cc1nnsc1C(=O)Oc1ccccc1Cl
CHEMBL1349206,4.06,Nc1ccc(O)cc1C(=O)OCC(=O)c1ccc(C2CCCCC2)cc1
CHEMBL1457104,5.41,Cc1nn(-c2ccccc2)c2sc(C(=O)Nc3ccc(Br)cc3)cc12
CHEMBL1418014,4.02,CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ccc(C)c(Cl)c2)c1C
CHEMBL1349136,2.02,Cn1nnc2cc(NC(=O)NCc3ccc4c(c3)OCO4)ccc21
CHEMBL1429083,3.35,Cc1cc(/C=C2/C(=O)NC(=O)N(Cc3ccco3)C2=O)c(C)n1-c1ccccc1
CHEMBL1427933,3.19,COc1ccc(-c2nnc(SCC(=O)N3CCN(c4ccccc4)CC3)o2)cc1OC
CHEMBL1523064,4.01,O=C(NN=C(S)Nc1ccc(F)cc1)C1CC1c1ccc(Cl)cc1
CHEMBL1496840,2.47,CN(O)/C=C/C(=O)c1ccc(Br)cc1
CHEMBL1429151,3.02,COC(=O)C1=C(C)N(Cc2cccnc2)C(=O)/C1=C\c1cccs1
CHEMBL3198173,4.64,Cc1nnc(S)n1/N=C/c1ccc(OCc2ccc(Cl)cc2Cl)cc1
CHEMBL1381634,4.81,C=CCc1ccc(OCc2ccc(C(=O)Nc3ccc(NC(C)=O)cc3)o2)c(OC)c1
CHEMBL1601640,4.0,COCc1cc(C)nc2sc3c(=O)n(-c4cccc5ccccc45)nnc3c12
CHEMBL1308660,3.12,O=C(O)c1ccccc1NN=C1CCCCC1
CHEMBL1389720,3.25,Nc1ccc(N2CCN(c3cccc(Cl)c3)CC2)cc1
CHEMBL1366508,3.25,CCOC(=O)c1c(C)[nH]c(NC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)c1C
CHEMBL1532437,4.26,Cc1ccc(-c2cc(C(=O)Nc3cc([N+](=O)[O-])ccc3C)no2)cc1F
CHEMBL1378845,1.15,CN(C)c1c([N+](=O)[O-])cc2[nH]c(O)nc2c1[N+](=O)[O-]
CHEMBL1603065,4.45,COc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)ccc1OC(=O)c1ccco1
CHEMBL1546591,3.67,CC1=CSC2=NC(=O)/C(=C/c3cccc(OC(=O)c4ccco4)c3)C(=N)N12
CHEMBL1599587,5.65,CCOc1ccc(NC2=C(C(=O)Nc3ccc(Cl)cc3)C(=N)C(C(=O)Nc3ccccc3C#N)S2)cc1
CHEMBL1417030,2.85,CC1(C)Oc2ccc3ccc(=O)oc3c2C(N2CCCCC2)C1O
CHEMBL1495072,3.4,CN1CCN(Cc2cc(COCc3ccccc3)c3cccnc3c2O)CC1
CHEMBL1586326,4.73,Cc1ccc(/C=C/C2=Cc3c(sc(NC(=O)CSc4n[nH]c(N)n4)c3C#N)C(C)(C)C2)o1
CHEMBL1318081,5.26,Cc1cccc(-n2c(C)nc3cc(C(=O)NCCC4=CCCCC4)ccc32)c1
CHEMBL1347053,1.71,Cn1nccc1C(=O)Nc1sc2c(c1C(N)=O)CCCC2
CHEMBL1388744,2.7,CCOc1ccc(C2C(C#N)=C(N)SC(N)=C2C#N)c(OCC)c1
CHEMBL3193207,1.64,O=[N+]([O-])c1cc2c(cc1/C=N\NS(=O)(=O)c1ccccc1)OCO2
CHEMBL1307796,4.32,Br.COc1ccc(/C(O)=C/Sc2nnc(Cc3ccccc3)o2)cc1
CHEMBL1572877,4.6,CCCCN(C)C(=O)CSc1nc(NCc2ccc(OC)cc2)c2ccccc2n1
CHEMBL1375193,3.97,COc1ccc(NS(=O)(=O)c2cc(OC)ccc2NC(=O)c2cc(C)oc2C)cc1
CHEMBL1416632,1.6,CN(C)S(=O)(=O)c1ccc(NC(=O)CCNC(=O)c2ccc([N+](=O)[O-])cc2)cc1
CHEMBL1521917,3.09,Nc1nnc(-c2ccc(Cl)c(Cl)c2)s1
CHEMBL1548425,2.42,COC(=O)CSc1nc(N)c2c3c(sc2n1)CCCC3
CHEMBL1405278,3.67,COc1ccc(NC(=O)c2cc(-c3cccs3)on2)cc1OC
CHEMBL3210166,2.65,Cc1ccc(C(=O)N/N=C/c2nc3ccccc3n2C)cc1
CHEMBL1397818,2.85,Cc1cccc(N2CCN(C(=O)Cn3ncc4c5ccccc5n(C)c4c3=O)CC2)c1C
CHEMBL1563057,3.5,Cc1cccc(C(=O)Nc2sc3c(c2C(=O)O)CCC3)c1
CHEMBL1548216,4.7,Cc1cc(Br)ccc1N=C(S)Nc1cccc([N+](=O)[O-])c1
CHEMBL1453988,3.68,CC(C)OC(=O)COc1ccc(-c2ccccc2)cc1
CHEMBL1600994,4.49,Cc1csc(NC(=O)CCc2c(C)nc3cc(-c4cccc(F)c4)nn3c2C)n1
CHEMBL1534054,3.99,C=CCSc1nnc(NC(=O)COc2ccc3ccccc3c2)s1
CHEMBL1482574,2.96,Nc1c(C(=O)NCc2ccc(F)cc2)c2nc3ccccc3nc2n1CCCN1CCOCC1
CHEMBL1564368,4.92,O=C(CCC1N=C2c3ccccc3N=C(SCc3cccc(Cl)c3)N2C1=O)NCc1ccco1
CHEMBL1313661,3.14,O=C(Cc1c[nH]c2ccccc12)OCC(=O)c1ccccc1
CHEMBL425027,5.95,CCCCCCCCc1ccc(-c2ccc(C(=O)O)cc2)cc1
CHEMBL1324912,5.28,O=C(COC(=O)/C=C/c1nc2ccccc2s1)Nc1ccccc1Oc1ccccc1
CHEMBL1367024,6.05,Cc1cccc(-c2ccc(-c3cc(=O)oc4cc(C)cc(C)c34)cc2)c1
CHEMBL1310508,3.63,COc1ccc(C(=O)/C=C/C(=O)N(CC(=O)NC2CCCCC2)Cc2ccccc2OC)c(O)c1
CHEMBL1589194,2.65,CC1=CC(c2ccccc2)n2nc(N3C(=O)C4CC=CCC4C3=O)nc2N1
CHEMBL1325076,5.82,CCOc1ccc(N2CC(c3nc4ccccc4n3CCCCOc3ccc(OC)cc3)CC2=O)cc1
CHEMBL1446192,3.43,COc1ccc(CCNC(=O)c2ccc3c(c2)CCN3S(=O)(=O)c2ccccc2)cc1OC
CHEMBL1512050,3.19,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
CHEMBL1412900,5.08,O=C(NCc1nc2ccccc2[nH]1)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1
CHEMBL1583127,0.93,O=C(NC(=S)NNC(=O)c1ccccc1O)c1ccco1
CHEMBL510139,1.72,CC1=C2C(=CO[C@H](C)[C@H]2C)C(O)=C(C(=O)O)C1=O
CHEMBL1402846,4.21,CC(=O)c1cccc(NC(=O)c2sc3nc4c(cc3c2N)CCCC4)c1
CHEMBL1351570,0.19,COc1cccc(N2C(=O)[C@H]3C(C(=O)c4cnccn4)=NN[C@H]3C2=O)c1
CHEMBL1313531,3.92,Cc1cc(C)c2oc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc(=O)c2c1
CHEMBL1311656,3.13,O=c1c2c3c(sc2ncn1Cc1ccc(F)cc1)CCC3
CHEMBL1985795,3.75,O=C(N/N=C/c1ccncc1)c1cccc(NC(=O)c2ccc(Cl)cc2)c1
CHEMBL1377200,4.53,CCO/C(O)=C(/C#N)c1nc2ccccc2nc1N(CC(C)C)CC(C)C
CHEMBL1371944,5.75,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(C(F)(F)F)nc4)c3C[C@H]2CN1C(=O)c1ccccc1
CHEMBL1416717,2.61,CCOC(=O)c1ccc(NC(=O)NCCOCCn2c(=O)oc3ccccc32)cc1
CHEMBL1443413,4.14,C=CCCCCCCCCCCCC(O)CC(O)COC(C)=O
